Source1,SourceX,SourceXX,Source,SourceX2,desc,SourceN,problem_name,Instances,feature_dec_max_range,probindex,rwalk_l,feature_sup_avg_rws,feature_inf_avg_rws,feature_inc_avg_rws,feature_lnd_avg_rws,p_disp_avg_rws,feature_sup_r1_rws,feature_inf_r1_rws,feature_inc_r1_rws,feature_lnd_r1_rws,old_dec_min_range,old_dec_max_range,feature_decdist,feature_obdist,feature_obclust_n,feature_obclust_min,feature_obclust_max,feature_obclust_range,feature_obdist_max,feature_obdist_mean,feature_obdist_iqr_mean,feature_mdl_r2,feature_range_coeff,feature_rankprop,decsize,probsize,feature_kurt_rank,feature_kurt_avg,feature_kurt_min,feature_kurt_max,feature_kurt_rnge,nbrs_fnd,Hx,feature_Hy,feature_Hxy,feature_signif,feature_min_nbrdist,obdisc_med,kurt_med,med_decdist,feature_avg_nbr_rank_best,feature_min_nbr_rank_best,feature_max_nbr_rank_best,feature_aep,algo_GrEA,algo_HypE,algo_IBEA,algo_MOEAD,algo_NSGAII,algo_SPEA2
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_20,1,20,11000,0.3993,0.3993,0.2014,0.2756,1274.286383,0.13358718,0.133503778,0.003851039,-0.008872128,0,0.00044205,1.694367579,20.24256954,20,0.007636364,0.075909091,0.068272727,61.98698146,20.24256954,19.16425497,0.901775781,80.95242214,0.000636364,30,2,2.150482046,2.375889725,1.780940073,2.970839378,1.189899304,1,-0.018629315,4.113788304,4.679086961,-0.141944099,218.9096738,15.77332488,2.375889725,1.942835977,41.81818182,14.81818182,78.27272727,0.298082333,1.673353137,1.369152153,1.518378848,1.902554923,1.711642781,1.73406815
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_21,1,21,11000,0.3904,0.388,0.2216,0.3147,1259.63231,0.11431351,0.133749484,0.006457878,0.021755934,0,0.00044205,1.80578285,17.94683186,20,0.004818182,0.083545455,0.078727273,69.89803168,17.94683186,14.22537098,0.901209934,68.46533651,0.001090909,30,2,2.240861581,2.386344655,1.780940073,2.991749237,1.210809163,1,-0.018629315,4.087423331,4.680304471,-0.149607811,234.2632837,13.80076437,2.386344655,1.940087003,31.62878788,11.90909091,67.45454545,0.302391416,1.841673526,1.484814705,1.74534706,1.945043508,1.858807025,1.888792609
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_22,1,22,11000,0.3432,0.3529,0.3039,0.4512,105.277917,0.011572975,0.057547569,0.095452249,0.086312092,0,0.00044205,2.015714386,2.280626403,20,0.001545455,0.088727273,0.087181818,9.100529777,2.280626403,1.938597262,0.633197318,52.75012896,0.002818182,30,2,2.391576267,3.349198726,1.780940073,4.917457379,3.136517306,1,-0.018629315,1.070930513,2.251377433,-1.119658297,25.02827664,1.656221433,3.349198726,2.066462608,26.36666667,9,64.18181818,0.3240261,1.96458109,1.867075845,1.971112086,1.969610464,1.973924205,1.969005624
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_23,1,23,11000,0.3958,0.4,0.2042,0.2878,1272.102727,0.13257589,0.136139051,0.00199735,-0.008716369,0,0.00044205,1.755310735,18.41181236,20,0.001181818,0.087818182,0.086636364,63.59578586,18.41181236,15.52039772,0.896589925,79.02309229,0.000818182,30,2,2.126372884,2.383906699,1.780940073,2.986873325,1.205933252,1,-0.018629315,4.113091873,4.677516388,-0.141755606,242.954498,14.62406544,2.383906699,1.941356878,39.07070707,14,77.54545455,0.300960399,1.780831384,1.453945286,1.563644896,1.919752233,1.724685615,1.827428685
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_24,1,24,11000,0.3971,0.4018,0.2011,0.2788,1273.110622,0.127746789,0.124812422,-0.006507969,-0.021282832,0,0.00044205,1.74243893,19.05121835,20,0.000909091,0.086818182,0.085909091,61.9168057,19.05121835,16.80239922,0.894174161,82.83240625,0.000727273,30,2,2.136439474,2.377857299,1.780940073,2.974774525,1.193834452,1,-0.018629315,4.115244604,4.673271695,-0.140126885,223.8520126,14.44563977,2.377857299,1.948209295,40.34090909,14.72727273,78.54545455,0.301151983,1.755682905,1.419552055,1.476941526,1.899036039,1.741672476,1.803444503
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_25,1,25,11000,0.39,0.3916,0.2184,0.3105,1259.853479,0.119778091,0.125962921,-0.007861857,0.011294872,0,0.00044205,1.80578285,17.70812402,20,0.000272727,0.087909091,0.087636364,68.61454189,17.70812402,13.95967136,0.896121695,67.42125348,0.001090909,30,2,2.183434599,2.385985007,1.780940073,2.99102994,1.210089867,1,-0.018629315,4.084167061,4.673468088,-0.148850508,218.1890335,13.66188501,2.385985007,1.940087003,31.21969697,12.63636364,66.72727273,0.313109239,1.837101262,1.456256324,1.746443177,1.946031442,1.8494132,1.889307557
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_26,1,26,11000,0.394,0.3926,0.2134,0.299,1265.927392,0.115276701,0.114342961,0.004097422,-0.010144479,0,0.00044205,1.786695997,17.22385766,20,0.000181818,0.095727273,0.095545455,65.14468218,17.22385766,13.79567089,0.89099007,71.1571235,0.001,30,2,2.173538055,2.38044635,1.780940073,2.979952627,1.199012554,1,-0.018629315,4.10528143,4.669588753,-0.141996754,213.6438258,13.01114841,2.38044635,1.929497864,34.56198347,12.90909091,71.09090909,0.299744563,1.821149939,1.46226757,1.638527051,1.934297175,1.824791779,1.850900074
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_27,1,27,11000,0.3932,0.3902,0.2166,0.3051,1262.267118,0.111789964,0.125573443,0.013417725,0.001051952,0,0.00044205,1.786695997,18.0889915,20,0.006272727,0.076363636,0.070090909,68.03689013,18.0889915,15.01953051,0.897003682,68.82795332,0.001,30,2,2.1626542,2.387332182,1.780940073,2.99372429,1.212784217,1,-0.018629315,4.094107964,4.684625759,-0.148786284,236.2754836,13.50138123,2.387332182,1.929497864,33.96694215,13.90909091,69.81818182,0.303207098,1.809529497,1.521995173,1.686938924,1.932446602,1.80371434,1.836313052
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_28,1,28,11000,0.3704,0.367,0.2626,0.3723,1200.319579,0.099745104,0.110603678,0.003199199,0.030378958,0,0.00044205,1.897427957,21.46006484,20,0.003727273,0.089545455,0.085818182,79.62578894,21.46006484,19.74272835,0.893967729,56.11546636,0.001545455,30,2,2.262416538,2.464370371,1.780940073,3.147800668,1.366860595,1,-0.018629315,3.937208334,4.657419125,-0.187655832,183.5315155,17.46208663,2.464370371,1.978919225,25.61363636,10.36363636,55.09090909,0.315497724,1.857271057,1.607587699,1.874025746,1.954156193,1.869972218,1.907900956
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_29,1,29,11000,0.385,0.3877,0.2273,0.3213,1255.947139,0.121402887,0.143381644,0.019833404,0.029061103,0,0.00044205,1.80578285,18.78885863,20,0.004727273,0.085363636,0.080636364,70.8425387,18.78885863,15.09751633,0.894224947,62.29830044,0.001090909,30,2,2.191215948,2.393107306,1.780940073,3.005274538,1.224334465,1,-0.018629315,4.075876269,4.670235225,-0.15039423,200.7179108,14.9112722,2.393107306,1.940087003,30.46969697,11.81818182,64.45454545,0.310520176,1.848025801,1.548300032,1.76572099,1.94194088,1.851203704,1.869374763
ZDT3_P,existing,existing,existing,new_ZDT,disc,existing2,new_ZDT3,ZDT3_30,1,30,11000,0.357,0.3701,0.2729,0.3943,1128.472573,0.087342265,0.112992914,0.037428871,0.015477133,0,0.00044205,1.912250518,23.70121586,20,0.004909091,0.084636364,0.079727273,82.84616297,23.70121586,22.83095229,0.894652571,49.71542991,0.001545455,30,2,2.276629906,2.579407579,1.780940073,3.377875085,1.596935012,1,-0.018629315,3.818772798,4.621259157,-0.215020824,170.1150778,18.49333978,2.579407579,1.997124219,25.44886364,9.363636364,51.81818182,0.307607134,1.864265151,1.638261036,1.912421889,1.962455413,1.891895934,1.913309461
ZDT4_0,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_0,10,0,11000,0.3989,0.3872,0.2139,0.2928,3205.629212,0.197913985,0.187183345,0.002047715,0.040038304,0,4.00007834,9.72167553,51.63273418,20,0.004090909,0.072545455,0.068454545,152.9727261,51.63273418,53.70456864,0.395795651,94.51811784,0.001727273,10,2,2.243408516,2.346247763,1.786273866,2.906221661,1.119947795,1,20.68983995,4.89410867,26.09417335,-0.10425284,702.8373183,45.78079262,2.346247763,9.755330861,67.07575758,32.36363636,119,0.316479252,1.74639037,1.470658443,1.598235434,1.837397351,1.801393556,1.832230956
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_1,10,1,11000,0.4062,0.3916,0.2022,0.2752,3267.650773,0.231578274,0.225155812,0.032599794,0.031850419,0,4.00007834,9.818361824,53.24197335,20,0.001909091,0.080636364,0.078727273,146.7748453,53.24197335,57.6865522,0.414464578,102.5064098,0.001545455,10,2,2.253033756,2.343505422,1.786273866,2.900736978,1.114463112,1,20.68983995,4.915904617,26.11355133,-0.103298742,694.6413153,47.54279099,2.343505422,9.907510649,73.85227273,34.72727273,126.6363636,0.306635142,1.660597115,1.310088375,1.360576113,1.790170181,1.614613263,1.721860195
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_2,10,2,11000,0.406,0.3929,0.2011,0.2737,3267.294207,0.230374137,0.226984565,0.052166457,0.031659959,0,4.00007834,9.818361824,53.11546272,20,0.005454545,0.076,0.070545455,145.8584503,53.11546272,57.69336726,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343243478,1.786273866,2.90021309,1.113939224,1,20.68983995,4.915758802,26.113443,-0.10330943,683.1996531,47.50535202,2.343243478,9.907510649,74.35795455,35.09090909,127.4545455,0.299611392,1.584448023,1.435361052,1.441806603,1.766435168,1.568333539,1.502509911
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_3,10,3,11000,0.406,0.3929,0.2011,0.2736,3267.249852,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11377247,20,0.004818182,0.081090909,0.076272727,145.8435967,53.11377247,57.69380325,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236726,1.786273866,2.900199587,1.113925721,1,20.68983995,4.915711128,26.11338991,-0.103309332,683.1310004,47.50533301,2.343236726,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.600936072,1.565609303,1.574808163,1.700054561,1.660263904,1.614680468
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_4,10,4,11000,0.406,0.3929,0.2011,0.2736,3267.249416,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374573,20,0.004818182,0.081090909,0.076272727,145.843356,53.11374573,57.69381033,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236595,1.786273866,2.900199324,1.113925458,1,20.68983995,4.915710788,26.11338889,-0.1033092,683.1306113,47.505333,2.343236595,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.653060684,1.626047377,1.595992983,1.732108611,1.688315531,1.640637589
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_5,10,5,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.1137453,20,0.004818182,0.081090909,0.076272727,145.8433521,53.1137453,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.650035822,1.68045429,1.635482946,1.730815007,1.676061575,1.711234555
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_6,10,6,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.707097579,1.647210941,1.6645986,1.751067322,1.742365285,1.734904509
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_7,10,7,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.748612376,1.690346554,1.677429808,1.773284584,1.756326422,1.748169195
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_8,10,8,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.749847494,1.714701042,1.735349245,1.782206445,1.702195451,1.714263342
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_9,10,9,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.704899416,1.750648795,1.688002921,1.801871513,1.764028273,1.770227215
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_10,10,10,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.804168546,1.7382795,1.763440645,1.793466166,1.763346618,1.795891096
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_11,10,11,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.776795537,1.776409403,1.732012801,1.827161597,1.736355651,1.715516742
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_12,10,12,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.793598586,1.751898763,1.715581274,1.835715949,1.739875576,1.781560575
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_13,10,13,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.785066883,1.748351031,1.733990463,1.864837591,1.793683768,1.798904586
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_14,10,14,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.811502228,1.744298493,1.690549603,1.817121523,1.822204112,1.770007134
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_15,10,15,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.741089329,1.770493537,1.737910985,1.848662957,1.765232745,1.795100737
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_16,10,16,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.731366861,1.698890055,1.733059312,1.817106349,1.779758756,1.76510453
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_17,10,17,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.763230663,1.797265449,1.742574979,1.832013811,1.799516885,1.805217069
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_18,10,18,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.785717601,1.809932796,1.732920408,1.892685414,1.752466343,1.789634555
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_19,10,19,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.78061086,1.799574326,1.725692359,1.873025698,1.764615427,1.767677069
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_20,10,20,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.801303931,1.73587517,1.74839271,1.836887362,1.849747204,1.79568911
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_21,10,21,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.820863866,1.769967511,1.769687103,1.839263713,1.854779492,1.789124912
ZDT4_P,existing,existing,existing,new_ZDT,mm,existing2,new_ZDT4,ZDT4_22,10,22,11000,0.406,0.3929,0.2011,0.2736,3267.249412,0.230374137,0.226984565,0.052166457,0.031320668,0,4.00007834,9.818361824,53.11374529,20,0.004818182,0.081090909,0.076272727,145.8433521,53.11374529,57.69381044,0.415730791,103.2775374,0.001545455,10,2,2.24710786,2.343236593,1.786273866,2.90019932,1.113925454,1,20.68983995,4.915710783,26.11338888,-0.103309198,683.1306092,47.505333,2.343236593,9.907510649,74.35795455,35.09090909,127.4545455,0.299613848,1.806480681,1.805513631,1.719226352,1.864809884,1.811685104,1.79754439
